Customer ID,Name,Age,Gender,Annual Income,Total Spending,Purchase Frequency,Last Purchase Date,Average Order Value,Discount Usage,Preferred Category,Customer Satisfaction
CUST00899,Yash Kumar,20,Female,29376.95,24746.85,8,2026-06-25,3168.02,19.9,Electronics,9.0
CUST00900,Riya Verma,33,Male,58786.61,59666.52,14,2026-07-06,3278.28,22.19,Books,8.0
CUST00901,Rahul Shukla,33,Female,26843.29,13799.16,8,2026-05-09,1736.38,63.54,Home & Kitchen,6.0
CUST00902,Karan Rai,32,Male,33995.52,28215.47,10,2026-07-19,2353.6,20.07,Fashion,6.0
CUST00903,Suraj Rai,37,Male,26297.05,16075.87,8,2026-08-07,1980.91,22.73,Fashion,4.0
CUST00904,Krishna Singh,36,Female,26960.96,15400.66,7,2026-04-11,2135.69,48.27,Home & Kitchen,10.0
CUST00905,Sakshi Agarwal,36,Male,107151.97,15285.88,4,2026-05-28,3012.88,53.16,Home & Kitchen,5.0
CUST00906,Sneha Rai,30,Female,22867.78,3719.11,8,2026-06-13,543.41,83.52,Beauty,7.0
CUST00907,Kavya Mehta,32,Male,37088.31,10821.68,7,2026-07-08,2116.86,56.93,Fashion,7.0
CUST00908,Sakshi Agarwal,38,Male,74319.85,46262.02,14,2026-07-31,2501.03,24.84,Beauty,8.0
CUST00909,Pooja Sinha,45,Male,33429.73,21598.92,10,2026-07-28,2347.42,0.0,Electronics,5.0
CUST00910,Nikhil Mehta,50,Female,18000.0,4423.54,3,2026-07-18,1459.89,12.92,Beauty,6.0
CUST00911,Rohan Yadav,32,Male,26965.94,17085.8,12,2026-07-29,1660.42,10.35,Home & Kitchen,9.0
CUST00912,Ankit Shukla,35,Male,34212.79,53989.83,14,2026-06-11,2935.43,42.42,Sports,6.0
CUST00913,Arjun Yadav,32,Male,39315.59,16272.34,8,2026-07-02,1868.06,45.64,Books,4.0
CUST00914,Arjun Shukla,22,Female,41379.93,24533.13,7,2026-08-02,2837.92,36.31,Books,6.0
CUST00915,Aditya Kumar,31,Female,42073.16,9197.43,4,2026-07-09,2085.41,62.1,Electronics,7.0
CUST00916,Aditi Singh,18,Female,59328.44,42465.78,11,2026-08-03,3351.71,33.6,Electronics,8.0
CUST00917,Diya Shukla,22,Male,40776.62,15351.61,10,2026-08-03,1981.89,18.15,Electronics,5.0
CUST00918,Manish Jaiswal,18,Male,58753.32,19361.72,12,2026-07-15,1253.0,61.46,Beauty,6.0
CUST00919,Aarav Jaiswal,23,Female,20268.33,6166.77,6,2026-06-17,1078.35,39.3,Books,6.0
CUST00920,Rohan Singh,39,Male,80759.91,26924.5,12,2026-07-09,2190.3,12.64,Books,8.0
CUST00921,Aditya Srivastava,35,Male,90823.11,19522.58,5,2026-05-17,3423.16,33.12,Sports,9.0
CUST00922,Sakshi Sinha,32,Male,58056.82,10426.77,7,2026-06-24,1746.47,0.0,Sports,7.0
CUST00923,Yash Mehta,33,Male,61748.18,19566.6,7,2026-07-01,3299.91,52.73,Beauty,7.0
CUST00924,Aarav Malhotra,21,Female,43046.21,8653.75,9,2026-08-05,784.61,31.1,Fashion,6.0
CUST00925,Krishna Shukla,22,Male,51439.55,10046.58,7,2026-07-18,1925.27,30.54,Home & Kitchen,6.0
CUST00926,Vikas Srivastava,50,Male,29416.02,9855.62,6,2026-07-18,1913.03,21.92,Electronics,10.0
CUST00927,Aarav Jaiswal,29,Male,141652.39,12448.1,5,2026-05-11,3381.42,8.71,Sports,9.0
CUST00928,Shreya Srivastava,18,Male,53671.67,11908.13,7,2026-08-08,1970.57,62.8,Fashion,9.0
CUST00929,Varun Rai,53,Female,50795.3,23845.84,9,2026-08-08,2063.6,40.22,Fashion,6.0
CUST00930,Riya Pandey,23,Male,57322.91,34283.17,15,2026-07-22,2934.72,5.33,Fashion,8.0
CUST00931,Suraj Verma,43,Male,18000.0,11188.75,5,2026-08-01,2880.17,42.93,Sports,7.0
CUST00932,Aditya Sinha,27,Female,49345.76,12262.72,5,2026-07-08,2227.01,45.43,Books,6.0
CUST00933,Arjun Malhotra,35,Male,18000.0,13536.49,6,2026-04-22,2733.05,26.17,Home & Kitchen,7.0
CUST00934,Rohan Tiwari,19,Female,52078.13,19546.93,7,2026-05-14,3774.81,36.55,Electronics,8.0
CUST00935,Vikas Yadav,32,Female,32416.09,27242.62,9,2026-05-01,2793.27,25.57,Home & Kitchen,7.0
CUST00936,Riya Sinha,21,Female,42925.87,13390.68,5,2026-07-12,2773.97,35.32,Books,7.0
CUST00937,Kavya Agarwal,36,Male,35119.43,13629.15,5,2026-04-16,2606.24,60.57,Beauty,6.0
CUST00938,Ayush Tiwari,36,Male,56724.72,18344.8,9,2026-07-19,3119.63,61.11,Books,6.0
CUST00939,Kavya Kumar,18,Female,37296.9,21630.5,20,2026-01-16,1281.92,66.9,Books,5.0
CUST00940,Meera Mehta,30,Female,88840.02,16976.56,7,2026-07-01,1917.9,50.19,Home & Kitchen,6.0
CUST00941,Akash Mishra,38,Female,63850.13,24472.02,7,2026-07-07,3528.18,49.52,Books,6.0
CUST00942,Varun Kumar,18,Male,48851.38,7442.15,3,2026-07-03,2001.78,27.83,Sports,8.0
CUST00943,Vikas Singh,37,Male,24592.81,16769.98,8,2026-08-07,2512.69,28.29,Books,7.0
CUST00944,Varun Rai,42,Male,54648.41,18210.3,9,2026-07-29,1587.61,38.39,Books,7.0
CUST00945,Rahul Jaiswal,30,Male,21130.04,25776.48,12,2026-04-10,1762.35,43.68,Sports,8.0
CUST00946,Pooja Pandey,23,Male,28571.86,17145.75,10,2026-07-30,1334.91,58.56,Sports,5.0
CUST00947,Ananya Srivastava,35,Female,47715.0,24678.36,10,2026-07-08,2227.82,36.61,Beauty,6.0
CUST00948,Rahul Sinha,52,Male,36715.15,8317.83,8,2026-08-01,816.11,45.27,Fashion,9.0
CUST00949,Aditya Jaiswal,27,Female,73844.44,19885.62,10,2026-06-11,1987.0,35.35,Home & Kitchen,8.0
CUST00950,Varun Mishra,32,Male,53173.83,17254.59,10,2026-07-18,1549.06,0.0,Sports,9.0
CUST00951,Ankit Kumar,28,Male,78402.38,12995.01,5,2026-05-18,2700.67,44.67,Books,6.0
CUST00952,Aditi Tiwari,44,Female,24071.51,18128.29,7,2026-08-08,1980.81,81.03,Beauty,6.0
CUST00953,Kavya Tiwari,33,Male,75745.76,15833.42,8,2026-07-25,2851.83,29.68,Electronics,7.0
CUST00954,Suraj Srivastava,50,Male,22213.26,22430.74,7,2026-07-24,3164.77,34.2,Beauty,9.0
CUST00955,Vikas Verma,42,Female,34607.23,29025.45,11,2026-05-08,2041.48,11.23,Electronics,8.0
CUST00956,Nikhil Pandey,33,Female,35830.88,13555.11,10,2026-08-04,1876.77,25.77,Books,5.0
CUST00957,Rahul Mishra,32,Female,40296.99,19839.52,8,2026-06-30,2350.56,33.46,Beauty,6.0
CUST00958,Rohan Singh,39,Female,59141.13,23160.44,13,2026-06-11,1967.05,42.79,Sports,7.0
CUST00959,Yash Tiwari,18,Female,36825.75,13101.68,9,2026-05-21,1593.71,37.86,Sports,6.0
CUST00960,Varun Srivastava,46,Female,66841.11,14837.0,7,2026-07-28,2362.88,50.13,Beauty,6.0
CUST00961,Aarav Rai,23,Female,65024.3,27145.89,7,2026-07-05,3051.08,46.34,Fashion,7.0
CUST00962,Aditya Rai,28,Female,47389.4,14619.73,10,2026-04-12,1908.77,49.81,Books,8.0
CUST00963,Ankit Mishra,29,Female,36556.94,6651.05,9,2026-08-04,926.0,,Home & Kitchen,6.0
CUST00964,Manish Agarwal,31,Male,38256.69,8466.94,6,2026-06-10,1268.14,21.16,Books,9.0
CUST00965,Neha Malhotra,25,Male,41286.97,18689.74,7,2026-04-16,2704.96,48.8,Fashion,7.0
CUST00966,Manish Sharma,18,Male,24361.96,17163.18,10,2026-07-24,1555.93,60.68,Fashion,6.0
CUST00967,Rahul Mishra,38,Male,40200.16,5897.22,4,2026-07-04,1993.6,22.85,Fashion,7.0
CUST00968,Ananya Verma,21,Male,67761.13,44400.1,9,2026-07-18,3873.67,12.56,Fashion,8.0
CUST00969,Nikhil Jaiswal,24,Female,107251.39,25982.15,8,2026-05-06,2506.55,10.67,Sports,5.0
CUST00970,Shreya Sinha,31,Male,22210.9,26122.81,6,2026-06-14,3441.86,37.74,Electronics,6.0
CUST00971,Neha Malhotra,45,Male,27695.39,13052.84,7,2026-07-25,1933.44,26.89,Fashion,5.0
CUST00972,Riya Kumar,35,Male,47746.08,30740.83,12,2026-06-13,2080.59,37.13,Sports,6.0
CUST00973,Nikhil Pandey,27,Male,53654.12,20276.0,8,2026-08-06,2333.26,26.14,Fashion,7.0
CUST00974,Riya Singh,34,Female,53572.85,10057.07,6,2026-07-13,1293.7,44.71,Fashion,10.0
CUST00975,Akash Sharma,18,Female,44967.29,19395.29,7,2026-07-01,3012.27,35.02,Fashion,6.0
CUST00976,Riya Gupta,18,Female,60867.11,9654.68,3,2026-07-31,2619.51,17.82,Fashion,6.0
CUST00977,Riya Verma,28,Female,36567.51,33235.99,13,2026-05-06,1995.6,34.18,Sports,7.0
CUST00978,Sakshi Kumar,31,Male,26775.95,2412.77,3,2026-07-20,1124.47,26.65,Sports,7.0
CUST00979,Sneha Chauhan,27,Male,32254.77,18427.81,7,2026-06-04,2060.09,75.46,Sports,5.0
CUST00980,Aditi Rai,21,Female,51877.63,16894.01,9,2026-07-19,2064.43,18.54,Beauty,10.0
CUST00981,Neha Jaiswal,37,Male,51880.0,23882.74,7,2026-05-10,2610.63,15.56,Home & Kitchen,7.0
CUST00982,Diya Malhotra,39,Male,18000.0,18609.81,9,2026-06-09,2181.54,68.52,Fashion,7.0
CUST00983,Vikas Shukla,30,Male,22391.95,7352.13,4,2026-01-25,2166.76,6.33,Beauty,7.0
CUST00984,Sameer Sharma,36,Female,32965.21,22021.47,12,2026-07-01,2345.76,58.95,Sports,6.0
CUST00985,Krishna Yadav,24,Male,39687.11,33633.73,9,2026-06-07,3686.09,44.42,Books,7.0
CUST00986,Akash Kumar,37,Female,37048.17,7993.84,4,2026-07-30,2134.67,25.27,Beauty,7.0
CUST00987,Pooja Chauhan,36,Female,21374.54,5733.25,7,2026-07-28,983.34,42.13,Sports,7.0
CUST00988,Sakshi Jaiswal,42,Female,51869.81,37462.4,12,2026-06-03,2895.13,27.94,Fashion,7.0
CUST00989,Pooja Malhotra,29,Female,18000.0,5946.04,5,2026-07-29,1147.36,14.92,Fashion,8.0
CUST00990,Neha Pandey,40,Female,33532.91,13212.22,10,2026-06-24,1268.74,0.0,Home & Kitchen,6.0
CUST00991,Krishna Kumar,19,Female,40304.28,30062.33,13,2026-07-27,1940.11,31.3,Books,7.0
CUST00992,Meera Mishra,19,Male,91430.89,51999.41,12,2026-07-03,3692.71,6.34,Electronics,10.0
CUST00993,Suraj Agarwal,33,Male,41452.29,23474.0,10,2025-12-22,2333.77,47.39,Sports,9.0
CUST00994,Rohan Sharma,34,Male,47623.58,17663.0,12,2026-07-23,1930.34,0.0,Electronics,7.0
CUST00995,Riya Chauhan,23,Male,51997.47,18544.14,9,2026-08-08,2102.15,41.21,Electronics,6.0
CUST00996,Kavya Singh,40,Male,54286.14,26119.65,9,2026-06-18,3479.15,66.9,Sports,
CUST00997,Yash Jaiswal,30,Male,37683.48,21564.72,6,2026-04-16,3106.02,28.94,Sports,5.0
CUST00998,Riya Verma,35,Female,97800.22,33907.92,9,2026-05-31,3281.48,6.91,Fashion,8.0
CUST00999,Arjun Rai,30,Female,82250.56,9394.8,5,2026-05-26,1962.81,23.01,Home & Kitchen,6.0
CUST01000,Riya Rai,38,Male,26681.48,10651.69,10,2026-06-26,1581.48,11.62,Sports,5.0
CUST01001,Sakshi Verma,25,Male,33732.63,30472.94,12,2026-07-31,2349.93,38.09,Home & Kitchen,9.0
CUST01002,Ankit Singh,38,Male,48666.16,14835.79,5,2026-06-09,2676.7,53.12,Home & Kitchen,8.0
CUST01003,Krishna Jaiswal,34,Female,18000.0,7150.92,4,2026-02-07,1992.59,46.65,Sports,7.0
CUST01004,Shreya Singh,26,Male,69002.98,11187.39,5,2026-07-15,2210.03,10.03,Electronics,8.0
CUST01005,Pooja Srivastava,33,Female,33504.03,17767.81,6,2026-08-06,2556.6,35.85,Home & Kitchen,8.0
CUST01006,Arjun Mehta,53,Female,72084.09,8250.12,4,2026-06-27,2551.35,18.36,Beauty,5.0
CUST01007,Manish Rai,29,Male,25777.51,18744.0,11,2026-04-28,2046.17,6.49,Electronics,8.0
CUST01008,Karan Gupta,20,Male,68484.93,35520.5,12,2026-06-30,2953.49,10.95,Sports,10.0
CUST01009,Tanvi Pandey,41,Female,28349.16,21506.82,10,2026-04-07,1702.46,40.55,Books,7.0
CUST01010,Rahul Malhotra,34,Female,40774.68,14582.31,4,2026-06-20,2748.81,18.69,Fashion,8.0
CUST01011,Meera Mehta,36,Female,29871.96,17383.6,5,2026-07-25,2628.17,0.0,Sports,9.0
CUST01012,Diya Singh,27,Male,30967.31,7359.37,8,2026-08-05,931.68,2.78,Beauty,6.0
CUST01013,Ayush Agarwal,18,Male,31136.9,8802.18,8,2026-07-30,979.03,56.5,Beauty,9.0
CUST01014,Aarav Pandey,23,Female,72237.84,27865.0,11,2026-03-16,2504.25,21.0,Fashion,7.0
CUST01015,Sakshi Agarwal,38,Female,81010.48,20783.34,8,2026-07-05,3632.91,28.99,Electronics,7.0
CUST01016,Kavya Yadav,51,Male,29611.74,20491.3,10,2026-07-08,2083.32,50.63,Sports,8.0
CUST01017,Shreya Yadav,53,Female,56330.33,28098.51,10,2026-07-05,3611.87,35.96,Beauty,8.0
CUST01018,Ayush Pandey,36,Male,70495.57,7374.45,4,2026-07-15,2263.76,46.07,Fashion,8.0
CUST01019,Ayush Srivastava,27,Male,47528.64,8422.72,12,2026-07-07,886.3,41.45,Fashion,4.0
CUST01020,Aditya Malhotra,39,Male,34680.15,12147.46,11,2026-07-10,1504.69,41.3,Sports,5.0
CUST01021,Pooja Verma,30,Male,30621.41,26127.47,12,2026-08-08,1837.42,17.95,Beauty,7.0
CUST01022,Neha Pandey,29,Female,156434.81,7989.79,2,2026-05-10,3683.74,23.01,Beauty,7.0
CUST01023,Yash Rai,20,Male,59575.84,37644.65,12,2026-04-12,2342.7,27.67,Home & Kitchen,6.0
CUST01024,Rahul Kumar,33,Female,38105.89,18459.9,9,2026-07-11,2546.48,60.13,Electronics,8.0
CUST01025,Pooja Verma,26,Female,49286.19,9907.23,5,2026-06-10,2011.98,83.82,Sports,6.0
CUST01026,Sakshi Mishra,18,Female,41515.76,19884.62,9,2026-08-07,2386.99,84.06,Beauty,8.0
CUST01027,Meera Agarwal,38,Male,24476.18,37667.25,14,2026-06-28,2362.65,24.94,Books,7.0
CUST01028,Arjun Jaiswal,19,Male,71362.56,20422.11,9,2026-06-06,3447.08,2.9,Sports,7.0
CUST01029,Riya Pandey,42,Male,48585.07,2896.76,11,2026-07-01,300.0,12.72,Fashion,9.0
CUST01030,Neha Agarwal,18,Female,34942.52,10831.92,6,2026-06-16,2212.41,36.86,Home & Kitchen,8.0
CUST01031,Arjun Chauhan,36,Male,56547.97,22615.1,11,2026-07-07,2057.69,31.37,Books,6.0
CUST01032,Krishna Pandey,37,Female,23243.31,7675.37,4,2026-06-30,2118.97,37.43,Beauty,6.0
CUST01033,Rahul Tiwari,32,Male,36523.57,32609.86,11,2026-06-22,2823.4,46.81,Electronics,5.0
CUST01034,Pooja Chauhan,18,Female,47605.06,22517.4,8,2026-06-25,2320.69,0.0,Beauty,6.0
CUST01035,Shreya Kumar,26,Male,66742.08,9079.78,8,2026-07-27,1509.09,27.71,Beauty,9.0
CUST01036,Neha Kumar,32,Male,57202.98,20772.08,8,2026-06-22,3356.29,45.59,Books,8.0
CUST01037,Isha Pandey,30,Female,33857.24,24016.12,9,2026-04-04,2224.21,42.25,Sports,3.0
CUST01038,Sameer Mishra,25,Male,50682.23,18692.06,9,2026-07-23,2235.91,45.2,Electronics,8.0
CUST01039,Neha Gupta,30,Male,25314.86,8556.54,6,2026-08-04,1169.24,33.19,Beauty,7.0
CUST01040,Kavya Shukla,26,Female,48915.4,25219.63,13,2026-07-25,2332.15,31.35,Sports,9.0
CUST01041,Manish Gupta,37,Female,68290.61,16030.82,10,2026-05-02,1799.4,15.44,Home & Kitchen,10.0
CUST01042,Rohan Shukla,18,Male,39956.27,21474.08,12,2026-04-13,1698.15,38.28,Fashion,7.0
CUST01043,Sakshi Rai,36,Female,78531.32,15087.46,7,2026-08-08,2398.63,0.0,Beauty,6.0
CUST01044,Krishna Sinha,41,Female,51861.16,29582.52,9,2026-07-08,2582.57,36.25,Beauty,7.0
CUST01045,Rohan Agarwal,18,Male,46844.15,17206.84,8,2026-07-12,1710.04,35.55,Beauty,7.0
CUST01046,Aditya Singh,34,Female,60895.46,32478.9,10,2026-08-03,2610.36,4.89,Fashion,7.0
CUST01047,Karan Sinha,44,Female,31927.59,19685.62,11,2026-07-24,2210.06,36.11,Books,6.0
CUST01048,Krishna Pandey,38,Female,40103.84,34612.64,15,2026-07-05,2148.98,30.25,Beauty,6.0
CUST01049,Nikhil Mehta,23,Female,32004.17,15479.76,8,2026-06-27,1648.85,49.14,Beauty,7.0
CUST01050,Aarav Kumar,37,Male,68082.27,26998.64,12,2026-05-21,2889.21,22.12,Books,8.0
CUST01051,Shreya Singh,45,Male,66313.03,30363.97,13,2026-07-24,2097.77,68.19,Fashion,7.0
CUST01052,Akash Singh,36,Male,45383.83,13165.13,6,2026-06-14,2364.6,24.25,Beauty,6.0
CUST01053,Krishna Rai,26,Male,18000.0,5852.86,4,2026-06-13,2188.95,63.04,Electronics,4.0
CUST01054,Ananya Singh,20,Male,45471.62,12383.09,9,2026-08-08,1650.32,3.6,Books,9.0
CUST01055,Ayush Sinha,39,Female,45793.27,14544.07,11,2026-07-17,1525.79,47.96,Beauty,7.0
CUST01056,Tanvi Mishra,24,Male,27590.88,7156.59,6,2026-07-22,1607.73,5.68,Electronics,9.0
CUST01057,Varun Agarwal,44,Male,51556.0,26109.63,9,2026-07-23,2603.06,0.0,,7.0
CUST01058,Pooja Pandey,18,Female,45885.75,28089.12,7,2026-05-31,3011.46,10.0,Sports,5.0
CUST01059,Sameer Shukla,32,Female,18000.0,15843.53,14,2026-08-05,1519.89,36.53,Fashion,7.0
CUST01060,Rohan Chauhan,27,Female,97769.71,37168.87,9,2026-07-09,3782.86,27.92,Sports,7.0
CUST01061,Neha Shukla,34,Female,82253.93,24230.29,9,2026-08-08,2093.11,22.16,Fashion,8.0
CUST01062,Kavya Chauhan,41,Male,32823.71,25429.47,10,2026-07-29,2650.83,4.57,Home & Kitchen,6.0
CUST01063,Aarav Rai,36,Male,74495.66,29076.76,11,2026-07-20,3064.74,23.26,Fashion,8.0
CUST01064,Pooja Sharma,31,Female,63852.61,20186.75,13,2026-06-25,1825.28,34.2,Books,7.0
CUST01065,Neha Sinha,41,Female,64218.98,18072.13,7,2026-08-02,1966.48,10.15,Electronics,7.0
CUST01066,Riya Tiwari,39,Female,63373.85,6631.45,6,2026-08-06,914.5,26.58,Electronics,7.0
CUST01067,Vikas Shukla,18,Female,35493.81,13643.58,8,2026-07-23,2180.88,12.14,Beauty,7.0
CUST01068,Sameer Jaiswal,31,Female,47312.97,7369.7,6,2026-06-27,1488.96,26.76,Beauty,6.0
CUST01069,Manish Tiwari,31,Male,31651.14,6313.81,7,2026-08-08,1081.39,12.44,Sports,8.0
CUST01070,Shreya Shukla,29,Female,30657.19,22355.99,11,2026-07-11,2393.06,37.22,Home & Kitchen,5.0
CUST01071,Aditya Mishra,27,Female,132927.67,18721.57,9,2026-07-05,2661.43,31.64,Fashion,7.0
CUST01072,Meera Mehta,33,Female,50486.28,34552.93,14,2026-06-03,3393.7,41.01,Home & Kitchen,4.0
CUST01073,Aarav Kumar,33,Female,44718.98,13790.01,11,2026-06-18,1604.24,26.72,Electronics,7.0
CUST01074,Akash Sinha,35,Male,68574.72,36166.42,12,2026-07-09,3863.16,37.59,Home & Kitchen,6.0
CUST01075,Shreya Sharma,24,Male,39258.68,25695.27,9,2026-06-15,2481.26,24.27,Fashion,7.0
CUST01076,Neha Yadav,31,Male,54661.71,8206.95,4,2026-07-11,2715.81,20.99,Home & Kitchen,7.0
CUST01077,Suraj Malhotra,18,Female,18000.0,12396.82,7,2026-03-28,2040.05,27.01,Home & Kitchen,7.0
CUST01078,Aditi Agarwal,34,Female,116846.78,27244.43,9,2026-05-24,2660.41,34.08,Electronics,5.0
CUST01079,Sneha Jaiswal,33,Male,19815.25,12432.83,8,2026-05-20,2254.85,4.6,Electronics,8.0
CUST01080,Vikas Pandey,23,Female,18000.0,10195.72,8,2026-08-04,1639.98,55.3,Beauty,8.0
CUST01081,Sneha Tiwari,48,Male,101043.17,18261.78,8,2026-06-04,3104.17,50.75,Beauty,5.0
CUST01082,Aditi Yadav,22,Female,39558.33,15408.22,7,2026-07-16,2674.53,61.3,Beauty,6.0
CUST01083,Arjun Malhotra,37,Male,53280.66,21137.26,8,2026-06-10,2603.63,27.29,Beauty,7.0
CUST01084,Ankit Verma,21,Female,36840.88,43656.74,9,2026-08-07,3716.05,26.65,Books,8.0
CUST01085,Rohan Sinha,29,Male,29389.88,15720.91,8,2026-05-26,2375.28,14.29,Fashion,8.0
CUST01086,Varun Yadav,18,Female,35072.63,13868.58,7,2026-08-06,1558.47,60.88,Electronics,6.0
CUST01087,Karan Sharma,18,Male,97885.34,6303.37,3,2026-07-26,1922.28,48.46,Fashion,7.0
CUST01088,Krishna Tiwari,40,Female,87372.68,20991.82,9,2026-07-30,2201.88,33.95,Electronics,8.0
CUST01089,Sameer Malhotra,22,Male,69366.57,25135.99,6,2026-05-17,3964.34,24.91,Books,8.0
CUST01090,Aditya Tiwari,27,Male,62017.07,9249.74,6,2026-08-08,1694.13,21.64,Fashion,6.0
CUST01091,Riya Agarwal,18,Female,28142.4,8698.3,6,2026-01-12,2030.47,39.61,Books,7.0
CUST01092,Rohan Kumar,18,Male,24424.9,9725.76,12,2026-05-31,1171.48,19.25,Books,6.0
CUST01093,Ayush Agarwal,33,Male,18869.65,1771.39,8,2026-07-25,300.0,29.13,Sports,7.0
CUST01094,Meera Yadav,44,Female,27268.5,32351.75,11,2026-07-19,2422.89,35.97,Electronics,8.0
CUST01095,Ananya Pandey,30,Female,34372.02,15679.61,8,2026-04-17,2175.99,30.65,Electronics,7.0
CUST01096,Pooja Sinha,29,Female,74999.61,20430.51,8,2026-05-15,2231.11,32.5,Sports,6.0
CUST01097,Ankit Shukla,32,Female,92574.73,37609.06,13,2026-07-15,3695.51,0.0,Home & Kitchen,8.0
CUST01098,Diya Shukla,24,Female,31596.78,20013.29,8,2026-07-06,2151.63,0.0,Fashion,6.0
CUST01099,Meera Sinha,36,Male,53365.1,12868.6,5,2026-07-31,2518.82,69.08,Home & Kitchen,5.0
CUST01100,Sneha Rai,33,Female,82319.32,21258.72,9,2026-08-08,2440.53,49.31,Beauty,6.0
CUST01101,Riya Srivastava,47,Male,51716.43,47499.22,14,2026-07-30,2675.6,49.52,Sports,7.0
CUST01102,Aditya Shukla,41,Male,38350.68,27957.66,12,2026-05-27,2664.2,14.12,Beauty,8.0
CUST01103,Neha Shukla,31,Male,59048.79,26514.84,10,2026-05-24,2607.55,27.4,Fashion,6.0
CUST01104,Rohan Agarwal,35,Female,62113.98,23037.57,10,2026-05-22,2630.4,49.75,Electronics,7.0
CUST01105,Aditya Verma,35,Male,72248.91,19205.85,9,2026-08-04,2099.88,8.48,Fashion,7.0
CUST01106,Arjun Gupta,35,Male,37943.82,10149.33,5,2026-08-03,1609.16,37.87,Beauty,6.0
CUST01107,Rahul Jaiswal,30,Male,36247.81,9406.79,6,2026-07-28,2180.14,22.57,Books,7.0
CUST01108,Sameer Pandey,24,Female,49169.22,36591.14,14,2026-05-08,2567.25,61.68,Electronics,6.0
CUST01109,Sameer Singh,29,Female,53260.12,17154.13,7,2026-06-22,3046.08,5.68,Electronics,8.0
CUST01110,Yash Singh,34,Male,25663.58,10518.27,5,2026-05-26,1896.85,58.92,Beauty,8.0
CUST01111,Shreya Chauhan,38,Male,71385.78,14448.0,8,2026-06-22,2000.78,6.23,Home & Kitchen,8.0
CUST01112,Diya Rai,28,Male,32756.78,9388.38,5,2026-07-28,1530.86,12.56,Electronics,8.0
CUST01113,Aditya Yadav,46,Male,108773.45,36071.93,12,2026-07-31,2435.74,53.31,Sports,7.0
CUST01114,Ayush Shukla,26,Male,26947.41,16437.86,8,2026-06-04,2850.4,69.76,Beauty,7.0
CUST01115,Sakshi Tiwari,25,Male,60984.15,11657.24,7,2026-06-30,2120.93,18.08,Sports,7.0
CUST01116,Pooja Chauhan,31,Male,39006.21,9539.09,5,2026-07-12,1832.86,38.94,Books,6.0
CUST01117,Rahul Srivastava,28,Male,30831.16,24221.46,9,2026-08-02,2268.44,20.84,Books,9.0
CUST01118,Manish Gupta,21,Female,60439.4,21141.36,6,2026-05-14,3086.01,33.97,Fashion,6.0
CUST01119,Nikhil Agarwal,26,Male,45754.66,25488.5,9,2026-07-31,2736.35,61.57,Books,7.0
CUST01120,Riya Mehta,30,Male,100720.89,22438.02,10,2026-06-17,2191.79,25.46,Home & Kitchen,6.0
CUST01121,Karan Srivastava,25,Female,62348.14,12971.73,7,2026-07-18,1790.34,0.0,Beauty,6.0
CUST01122,Karan Tiwari,20,Female,120351.56,56928.35,13,2026-07-09,3565.15,15.06,Sports,7.0
CUST01123,Pooja Pandey,24,Male,39064.12,30359.98,10,2026-06-23,3326.96,54.16,Home & Kitchen,7.0
CUST01124,Krishna Sharma,36,Female,81193.94,12752.58,6,2026-06-29,2206.52,14.93,Books,7.0
CUST01125,Riya Sharma,18,Male,25115.94,14156.99,6,2026-06-27,1763.36,54.61,Sports,7.0
CUST01126,Isha Sharma,31,Male,57223.84,24918.92,9,2026-04-04,2057.97,15.9,Home & Kitchen,6.0
CUST01127,Karan Sharma,38,Male,65275.45,11918.84,5,2026-08-03,2978.31,15.84,Books,6.0
CUST01128,Nikhil Shukla,18,Female,40164.82,10242.7,6,2026-07-09,1319.89,26.98,Sports,10.0
CUST01129,Meera Srivastava,34,Male,38740.22,14945.6,7,2026-07-15,2981.96,36.24,Fashion,8.0
CUST01130,Vikas Tiwari,30,Male,93591.82,33230.35,10,2026-05-05,3977.34,29.9,Fashion,9.0
CUST01131,Aditya Jaiswal,32,Female,26039.38,16132.88,8,2026-06-26,1656.01,65.71,Sports,7.0
CUST01132,Shreya Agarwal,45,Male,30029.38,27583.97,11,2026-03-22,2154.35,25.63,Beauty,4.0
CUST01133,Vikas Gupta,37,Male,38911.31,4461.43,5,2026-06-14,899.67,24.6,Sports,5.0
CUST01134,Suraj Jaiswal,32,Female,38480.6,17416.13,10,2026-07-20,2575.74,0.0,Electronics,10.0
CUST01135,Karan Srivastava,47,Male,64872.83,27014.99,11,2026-06-12,1896.0,27.02,Beauty,8.0
CUST01136,Akash Tiwari,24,Female,37045.09,30963.35,7,2026-06-08,3399.5,53.77,Books,8.0
CUST01137,Rohan Jaiswal,28,Male,37469.63,9703.78,6,2026-07-22,1478.71,54.32,Electronics,6.0
CUST01138,Karan Shukla,32,Female,23815.94,36641.03,13,2026-06-26,2771.24,45.29,Sports,5.0
CUST01139,Sameer Tiwari,26,Male,18000.0,16996.02,11,2026-05-23,1758.22,81.08,Fashion,7.0
CUST01140,Krishna Mehta,34,Male,43263.21,28262.75,8,2026-05-19,3149.98,45.85,Sports,8.0
CUST01141,Isha Jaiswal,36,Male,84593.65,24989.83,13,2026-07-09,2386.58,44.9,Fashion,8.0
CUST01142,Neha Verma,37,Male,56989.74,8151.25,5,2026-07-05,1841.43,0.0,Sports,6.0
